id,y,x,t
N17003,39.56654,-92.11705,1/13/2018 17:01
N17003,39.56586,-92.11499,1/13/2018 22:01
N17003,39.56755,-92.11613,1/14/2018 3:01
N17003,39.57186,-92.12104,1/14/2018 8:02
N17003,39.5723,-92.11768,1/14/2018 13:01
N17003,39.56842,-92.11522,1/14/2018 18:02
N17003,39.56633,-92.1118,1/14/2018 23:01
N17003,39.56952,-92.11589,1/15/2018 4:01
N17003,39.56916,-92.11591,1/15/2018 9:02
N17003,39.5676,-92.11633,1/15/2018 14:01
N17003,39.56839,-92.1132,1/15/2018 19:01
N17003,39.56773,-92.1161,1/16/2018 0:01
N17003,39.56782,-92.11978,1/16/2018 5:02
N17003,39.56811,-92.11585,1/16/2018 10:01
N17003,39.56804,-92.11713,1/16/2018 15:01
N17003,39.56723,-92.11146,1/16/2018 20:01
N17003,39.56446,-92.10984,1/17/2018 1:01
N17003,39.5665,-92.11011,1/17/2018 6:01
N17003,39.5685,-92.11552,1/17/2018 11:01
N17003,39.56735,-92.12222,1/17/2018 16:01
N17003,39.56563,-92.11182,1/17/2018 21:01
N17003,39.5657,-92.11165,1/18/2018 2:01
N17003,39.56784,-92.11634,1/18/2018 7:01
N17003,39.56792,-92.11598,1/18/2018 12:01
N17003,39.56983,-92.12172,1/18/2018 17:02
N17003,39.56601,-92.12022,1/18/2018 22:01
N17003,39.56633,-92.11537,1/19/2018 3:01
N17003,39.56996,-92.11586,1/19/2018 8:01
N17003,39.57073,-92.12143,1/19/2018 13:01
N17003,39.56507,-92.1214,1/19/2018 18:02
N17003,39.56561,-92.11492,1/19/2018 23:01
N17003,39.5617,-92.10801,1/20/2018 4:01
N17003,39.55707,-92.10528,1/20/2018 9:01
N17003,39.55653,-92.10566,1/20/2018 14:01
N17003,39.56523,-92.11449,1/20/2018 19:01
N17003,39.56561,-92.11495,1/21/2018 0:01
N17003,39.56766,-92.11537,1/21/2018 5:01
N17003,39.57043,-92.11955,1/21/2018 10:01
N17003,39.57228,-92.11808,1/21/2018 15:01
N17003,39.56606,-92.11505,1/21/2018 20:01
N17003,39.56797,-92.11785,1/22/2018 1:01
N17003,39.56767,-92.11785,1/22/2018 6:01
N17003,39.5717,-92.11895,1/22/2018 11:01
N17003,39.56986,-92.12197,1/22/2018 16:01
N17003,39.56753,-92.11613,1/22/2018 21:02
N17003,39.5683,-92.1144,1/23/2018 2:01
N17003,39.56876,-92.11547,1/23/2018 7:01
N17003,39.5688,-92.11363,1/23/2018 12:01
N17003,39.56782,-92.11486,1/23/2018 17:01
N17003,39.56706,-92.11583,1/23/2018 22:01
N17003,39.56648,-92.11552,1/24/2018 3:01
N17003,39.56973,-92.11718,1/24/2018 8:01
N17003,39.56885,-92.11693,1/24/2018 13:01
N17003,39.56579,-92.11495,1/24/2018 18:01
N17003,39.56579,-92.11466,1/24/2018 23:01
N17003,39.56696,-92.11144,1/25/2018 4:01
N17003,39.56853,-92.11457,1/25/2018 9:01
N17003,39.56963,-92.11608,1/25/2018 14:01
N17003,39.56624,-92.11936,1/25/2018 19:01
N17003,39.56666,-92.11661,1/26/2018 0:01
N17003,39.56586,-92.11665,1/26/2018 5:01
N17003,39.56906,-92.11865,1/26/2018 10:01
N17003,39.56822,-92.11587,1/26/2018 15:01
N17003,39.56616,-92.1152,1/26/2018 20:01
N17003,39.56779,-92.12155,1/27/2018 1:01
N17003,39.567,-92.12516,1/27/2018 6:01
N17003,39.57235,-92.11812,1/27/2018 11:02
N17003,39.5711,-92.11772,1/27/2018 16:02
N17003,39.56639,-92.1151,1/27/2018 21:01
N17003,39.57332,-92.12434,1/28/2018 2:01
N17003,39.56999,-92.12241,1/28/2018 7:01
N17003,39.57166,-92.11975,1/28/2018 12:01
N17003,39.5675,-92.11721,1/28/2018 17:01
N17003,39.56655,-92.11474,1/28/2018 22:01
N17003,39.56763,-92.11545,1/29/2018 3:01
N17003,39.56843,-92.11548,1/29/2018 8:01
N17003,39.56802,-92.11125,1/29/2018 13:02
N17003,39.56675,-92.11346,1/29/2018 18:01
N17003,39.56667,-92.11342,1/29/2018 23:01
N17003,39.56847,-92.11548,1/30/2018 4:01
N17003,39.56831,-92.11665,1/30/2018 9:01
N17003,39.56969,-92.11611,1/30/2018 14:02
N17003,39.56643,-92.11793,1/30/2018 19:01
N17003,39.56629,-92.11674,1/31/2018 0:01
N17003,39.56533,-92.11653,1/31/2018 5:01
N17003,39.57011,-92.11644,1/31/2018 10:02
N17003,39.57149,-92.11798,1/31/2018 15:02
N17003,39.56596,-92.12456,1/31/2018 20:01
N17003,39.56685,-92.12049,2/1/2018 1:01
N17003,39.56959,-92.12132,2/1/2018 6:01
N17003,39.57265,-92.118,2/1/2018 11:01
N17003,39.57273,-92.11798,2/1/2018 16:01
N17003,39.56656,-92.11167,2/1/2018 21:01
N17003,39.56714,-92.11178,2/2/2018 2:01
N17003,39.56609,-92.11026,2/2/2018 7:01
N17003,39.56853,-92.11566,2/2/2018 12:01
N17003,39.56716,-92.11675,2/2/2018 17:01
N17003,39.56706,-92.11793,2/2/2018 22:01
N17003,39.57037,-92.12361,2/3/2018 3:02
N17003,39.57229,-92.1194,2/3/2018 8:01
N17003,39.56859,-92.11722,2/3/2018 13:01
N17003,39.56599,-92.11598,2/3/2018 18:01
N17003,39.56612,-92.11701,2/3/2018 23:01
N17003,39.56663,-92.11354,2/4/2018 4:01
N17003,39.57166,-92.1183,2/4/2018 9:02
N17003,39.5727,-92.11801,2/4/2018 14:01
N17003,39.56657,-92.1166,2/4/2018 19:01
N17003,39.56771,-92.11534,2/5/2018 0:01
N17003,39.56755,-92.11547,2/5/2018 5:01
N17003,39.56864,-92.11289,2/5/2018 10:01
N17003,39.57184,-92.11984,2/5/2018 15:01
N17003,39.56607,-92.11146,2/5/2018 20:01
N17003,39.56568,-92.1116,2/6/2018 1:01
N17003,39.56774,-92.11567,2/6/2018 6:01
N17003,39.56874,-92.1154,2/6/2018 11:01
N17003,39.56806,-92.11615,2/6/2018 16:01
N17003,39.56603,-92.11141,2/6/2018 21:01
N17003,39.56452,-92.11022,2/7/2018 2:01
N17003,39.56596,-92.11007,2/7/2018 7:01
N17003,39.56769,-92.11108,2/7/2018 12:01
N17003,39.56794,-92.11219,2/7/2018 17:01
N17003,39.56631,-92.11499,2/7/2018 22:01
N17003,39.56822,-92.11358,2/8/2018 3:01
N17003,39.56888,-92.11577,2/8/2018 8:01
N17003,39.5702,-92.11638,2/8/2018 13:01
N17003,39.56633,-92.11464,2/8/2018 18:01
N17003,39.56167,-92.11445,2/8/2018 23:01
N17003,39.5618,-92.10879,2/9/2018 4:01
N17003,39.55807,-92.10153,2/9/2018 9:01
N17003,39.558,-92.10171,2/9/2018 14:01
N17003,39.55512,-92.10229,2/9/2018 19:02
N17003,39.55347,-92.10198,2/10/2018 0:01
N17003,39.55369,-92.1026,2/10/2018 5:01
N17003,39.55569,-92.1013,2/10/2018 10:01
N17003,39.55812,-92.10198,2/10/2018 15:01
N17003,39.55339,-92.10786,2/10/2018 20:01
N17003,39.55329,-92.10772,2/11/2018 1:01
N17003,39.55312,-92.10988,2/11/2018 6:01
N17003,39.55596,-92.10786,2/11/2018 11:01
N17003,39.55356,-92.11454,2/11/2018 16:01
N17003,39.55014,-92.11253,2/11/2018 21:01
N17003,39.55479,-92.11259,2/12/2018 2:01
N17003,39.55479,-92.11179,2/12/2018 7:01
N17003,39.55887,-92.10466,2/12/2018 12:01
N17003,39.56026,-92.10069,2/12/2018 17:02
N17003,39.5594,-92.11081,2/12/2018 22:01
N17003,39.55727,-92.11602,2/13/2018 3:01
N17003,39.55489,-92.11144,2/13/2018 8:01
N17003,39.55774,-92.10095,2/13/2018 13:01
N17003,39.55851,-92.10805,2/13/2018 18:02
N17003,39.56164,-92.11573,2/13/2018 23:01
N17003,39.56427,-92.11669,2/14/2018 4:01
N17003,39.57308,-92.11867,2/14/2018 9:01
N17003,39.57324,-92.11892,2/14/2018 14:01
N17003,39.58416,-92.13092,2/14/2018 19:02
N17003,39.57918,-92.12792,2/15/2018 0:01
N17003,39.57018,-92.12411,2/15/2018 5:01
N17003,39.56987,-92.12331,2/15/2018 10:02
N17003,39.56977,-92.12319,2/15/2018 15:01
N17003,39.56598,-92.11505,2/15/2018 20:01
N17003,39.56682,-92.11335,2/16/2018 1:01
N17003,39.56642,-92.11155,2/16/2018 6:02
N17003,39.56881,-92.11589,2/16/2018 11:01
N17003,39.57129,-92.11772,2/16/2018 16:01
N17003,39.56679,-92.11652,2/16/2018 21:01
N17003,39.566,-92.11506,2/17/2018 2:01
N17003,39.56939,-92.11449,2/17/2018 7:01
N17003,39.56978,-92.12144,2/17/2018 12:01
N17003,39.56951,-92.11778,2/17/2018 17:01
N17003,39.56557,-92.11492,2/17/2018 22:01
N17003,39.5659,-92.11419,2/18/2018 3:01
N17003,39.56874,-92.11693,2/18/2018 8:01
N17003,39.56781,-92.111,2/18/2018 13:01
N17003,39.56514,-92.11083,2/18/2018 18:01
N17003,39.56559,-92.11804,2/18/2018 23:01
N17003,39.56312,-92.11426,2/19/2018 4:01
N17003,39.57198,-92.11888,2/19/2018 9:01
N17003,39.57211,-92.11869,2/19/2018 14:01
N17003,39.5649,-92.12153,2/19/2018 19:01
N17003,39.56697,-92.12586,2/20/2018 0:01
N17003,39.5672,-92.12464,2/20/2018 5:01
N17003,39.57093,-92.11965,2/20/2018 10:01
N17003,39.56984,-92.12226,2/20/2018 15:01
N17003,39.56696,-92.1154,2/20/2018 20:01
N17003,39.56567,-92.11161,2/21/2018 1:01
N17003,39.56572,-92.11167,2/21/2018 6:01
N17003,39.56723,-92.11154,2/21/2018 11:01
N17003,39.56868,-92.11445,2/21/2018 16:01
N17003,39.5668,-92.11331,2/21/2018 21:02
N17003,39.56666,-92.11312,2/22/2018 2:01
N17003,39.5685,-92.11525,2/22/2018 7:01
N17003,39.57044,-92.12193,2/22/2018 12:01
N17003,39.56889,-92.1238,2/22/2018 17:01
N17003,39.56567,-92.11493,2/22/2018 22:01
N17003,39.56664,-92.11312,2/23/2018 3:01
N17003,39.57032,-92.1194,2/23/2018 13:02
N17003,39.56392,-92.12311,2/23/2018 18:01
N17003,39.56716,-92.123,2/23/2018 23:02
N17003,39.56709,-92.12197,2/24/2018 4:01
N17003,39.56826,-92.1152,2/24/2018 9:01
N17003,39.56829,-92.11308,2/24/2018 14:02
N17003,39.56765,-92.11722,2/24/2018 19:01
N17003,39.56811,-92.11472,2/25/2018 0:01
N17003,39.56786,-92.11783,2/25/2018 5:02
N17003,39.56844,-92.11425,2/25/2018 10:02
N17003,39.56843,-92.11543,2/25/2018 15:01
N17003,39.5661,-92.11507,2/25/2018 20:01
N17003,39.56438,-92.11325,2/26/2018 1:01
N17003,39.56264,-92.11276,2/26/2018 6:01
N17003,39.55647,-92.10696,2/26/2018 11:01
N17003,39.55683,-92.10778,2/26/2018 16:01
N17003,39.55792,-92.11057,2/26/2018 21:01
N17003,39.55947,-92.11453,2/27/2018 2:01
N17003,39.55436,-92.11106,2/27/2018 7:01
N17003,39.55379,-92.10842,2/27/2018 12:01
N17003,39.55371,-92.11042,2/27/2018 17:01
N17003,39.55761,-92.1155,2/27/2018 22:01
N17003,39.55851,-92.11539,2/28/2018 3:01
N17003,39.55629,-92.10823,2/28/2018 8:01
N17003,39.55647,-92.10832,2/28/2018 13:01
N17003,39.5577,-92.1147,2/28/2018 18:02
N17003,39.56304,-92.11272,2/28/2018 23:01
N17003,39.56689,-92.11386,3/1/2018 4:01
N17003,39.56756,-92.11585,3/1/2018 9:01
N17003,39.5685,-92.11638,3/1/2018 14:01
N17003,39.56683,-92.11431,3/1/2018 19:01
N17003,39.56645,-92.11512,3/2/2018 0:01
N17003,39.56464,-92.11342,3/2/2018 5:01
N17003,39.56624,-92.10948,3/2/2018 10:01
N17003,39.5686,-92.11259,3/2/2018 15:01
N17003,39.57023,-92.11318,3/2/2018 20:01
N17003,39.56943,-92.12873,3/3/2018 1:01
N17003,39.5691,-92.12388,3/3/2018 6:01
N17003,39.57136,-92.12086,3/3/2018 11:01
N17003,39.5713,-92.11746,3/3/2018 16:01
N17003,39.56597,-92.11501,3/3/2018 21:01
N17003,39.56483,-92.11344,3/4/2018 2:01
N17003,39.55922,-92.10034,3/4/2018 7:02
N17003,39.55886,-92.10218,3/4/2018 12:01
N17003,39.55865,-92.1,3/4/2018 17:01
N17003,39.56537,-92.11266,3/4/2018 22:01
N17003,39.56518,-92.11266,3/5/2018 3:01
N17003,39.56826,-92.11272,3/5/2018 8:01
N17003,39.56906,-92.11455,3/5/2018 13:01
N17003,39.56764,-92.11591,3/5/2018 18:01
N17003,39.56561,-92.11492,3/5/2018 23:01
N17003,39.56398,-92.11347,3/6/2018 4:01
N17003,39.56864,-92.11251,3/6/2018 9:01
N17003,39.56849,-92.1126,3/6/2018 14:01
N17003,39.56697,-92.11312,3/6/2018 19:01
N17003,39.56695,-92.11309,3/7/2018 0:01
N17003,39.56861,-92.11453,3/7/2018 5:02
N17003,39.56858,-92.11392,3/7/2018 10:01
N17003,39.56847,-92.11425,3/7/2018 15:01
N17003,39.56698,-92.11362,3/7/2018 20:01
N17003,39.56676,-92.11308,3/8/2018 1:01
N17003,39.56676,-92.11188,3/8/2018 6:01
N17003,39.56864,-92.11548,3/8/2018 11:01
N17003,39.5684,-92.11689,3/8/2018 16:01
N17003,39.56583,-92.11839,3/8/2018 21:01
N17003,39.56488,-92.11331,3/9/2018 2:01
N17003,39.56919,-92.11373,3/9/2018 7:01
N17003,39.5719,-92.11735,3/9/2018 12:01
N17003,39.57153,-92.11759,3/9/2018 17:01
N17003,39.5646,-92.1156,3/9/2018 22:01
N17003,39.56448,-92.11562,3/10/2018 3:01
N17003,39.56856,-92.11465,3/10/2018 8:01
N17003,39.56845,-92.11529,3/10/2018 13:01
N17003,39.56697,-92.11495,3/10/2018 18:01
N17003,39.56576,-92.11495,3/10/2018 23:01
N17003,39.56735,-92.12316,3/11/2018 4:01
N17003,39.57049,-92.12203,3/11/2018 9:01
N17003,39.56973,-92.12204,3/11/2018 14:01
N17003,39.56484,-92.11644,3/11/2018 19:01
N17003,39.56459,-92.11567,3/12/2018 0:01
N17003,39.56478,-92.11648,3/12/2018 5:01
N17003,39.57006,-92.11829,3/12/2018 10:01
N17003,39.57103,-92.11726,3/12/2018 15:02
N17003,39.56641,-92.11324,3/12/2018 20:01
N17003,39.56643,-92.11323,3/13/2018 1:01
N17003,39.56716,-92.1126,3/13/2018 6:02
N17003,39.56781,-92.11583,3/13/2018 11:01
N17003,39.56826,-92.11585,3/13/2018 16:01
N17003,39.56668,-92.11533,3/13/2018 21:01
N17003,39.56577,-92.1151,3/14/2018 2:01
N17003,39.57389,-92.11861,3/14/2018 7:01
N17003,39.57217,-92.11837,3/14/2018 12:01
N17003,39.56776,-92.12098,3/14/2018 17:01
N17003,39.56533,-92.11598,3/14/2018 22:01
N17003,39.56549,-92.11528,3/15/2018 3:01
N17003,39.56868,-92.1181,3/15/2018 8:01
N17003,39.56821,-92.11886,3/15/2018 13:01
N17003,39.56782,-92.11699,3/15/2018 18:01
N17003,39.56552,-92.11492,3/15/2018 23:01
N17003,39.5653,-92.11276,3/16/2018 4:01
N17003,39.56866,-92.11473,3/16/2018 9:01
N17003,39.5685,-92.11507,3/16/2018 14:01
N17003,39.5659,-92.1106,3/16/2018 19:01
N17003,39.56537,-92.11222,3/17/2018 0:02
N17003,39.5669,-92.11515,3/17/2018 5:01
N17003,39.57064,-92.11983,3/17/2018 10:01
N17003,39.57294,-92.11928,3/17/2018 15:01
N17003,39.56483,-92.116,3/17/2018 20:01
N17003,39.5646,-92.11575,3/18/2018 1:01
N17003,39.56621,-92.11928,3/18/2018 6:01
N17003,39.55737,-92.10144,3/18/2018 11:02
N17003,39.55684,-92.10494,3/18/2018 16:01
N17003,39.55581,-92.11219,3/18/2018 21:01
N17003,39.55295,-92.11341,3/19/2018 2:01
N17003,39.55477,-92.10734,3/19/2018 7:01
N17003,39.55561,-92.10593,3/19/2018 12:01
N17003,39.55473,-92.1072,3/19/2018 17:01
N17003,39.55331,-92.10542,3/19/2018 22:01
N17003,39.55256,-92.10452,3/20/2018 3:01
N17003,39.55259,-92.10935,3/20/2018 8:01
N17003,39.55689,-92.10534,3/20/2018 13:01
N17003,39.55961,-92.10833,3/20/2018 18:01
N17003,39.5642,-92.11325,3/20/2018 23:01
N17003,39.56369,-92.109,3/21/2018 4:01
N17003,39.56467,-92.10984,3/21/2018 9:01
N17003,39.56773,-92.11116,3/21/2018 14:02
N17003,39.5658,-92.11495,3/21/2018 19:01
N17003,39.56563,-92.11492,3/22/2018 0:01
N17003,39.56563,-92.11466,3/22/2018 5:01
N17003,39.56894,-92.1181,3/22/2018 10:01
N17003,39.56847,-92.11586,3/22/2018 15:01
N17003,39.5661,-92.11299,3/22/2018 20:01
N17003,39.56483,-92.11344,3/23/2018 1:01
N17003,39.56925,-92.11431,3/23/2018 6:02
N17003,39.56037,-92.10018,3/23/2018 11:02
N17003,39.55774,-92.10187,3/23/2018 16:01
N17003,39.56554,-92.11054,3/23/2018 21:01
N17003,39.56647,-92.11262,3/24/2018 2:01
N17003,39.56849,-92.11511,3/24/2018 7:01
N17003,39.56844,-92.11861,3/24/2018 12:01
N17003,39.57038,-92.12162,3/24/2018 17:01
N17003,39.56492,-92.11286,3/24/2018 22:01
N17003,39.565,-92.11225,3/25/2018 3:01
N17003,39.56821,-92.11528,3/25/2018 8:01
N17003,39.56845,-92.11724,3/25/2018 13:01
N17003,39.56786,-92.11728,3/25/2018 18:01
N17003,39.56567,-92.11442,3/25/2018 23:01
N17003,39.56565,-92.11473,3/26/2018 4:01
N17003,39.56908,-92.11441,3/26/2018 9:02
N17003,39.56841,-92.11213,3/26/2018 14:01
N17003,39.56834,-92.11319,3/26/2018 19:01
N17003,39.56573,-92.11492,3/27/2018 0:01
N17003,39.5667,-92.1211,3/27/2018 5:01
N17003,39.56875,-92.11493,3/27/2018 10:01
N17003,39.56843,-92.11772,3/27/2018 15:02
N17003,39.56489,-92.11602,3/27/2018 20:01
N17003,39.56417,-92.11335,3/28/2018 1:01
N17003,39.5675,-92.11293,3/28/2018 6:01
N17003,39.56789,-92.11617,3/28/2018 11:01
N17003,39.56737,-92.11575,3/28/2018 16:01
N17003,39.56577,-92.11493,3/28/2018 21:01
N17003,39.56479,-92.1137,3/29/2018 2:01
N17003,39.5686,-92.11522,3/29/2018 7:01
N17003,39.56903,-92.11453,3/29/2018 12:01
N17003,39.56922,-92.11478,3/29/2018 17:01
N17003,39.56756,-92.11383,3/29/2018 22:01
N17003,39.56546,-92.11209,3/30/2018 3:01
N17003,39.56859,-92.11285,3/30/2018 8:01
N17003,39.56897,-92.11461,3/30/2018 13:01
N17003,39.56745,-92.11426,3/30/2018 18:01
N17003,39.56517,-92.11533,3/30/2018 23:01
N17003,39.56513,-92.11301,3/31/2018 4:01
N17003,39.56762,-92.11537,3/31/2018 9:01
N17003,39.56868,-92.11553,3/31/2018 14:02
N17003,39.56737,-92.11881,3/31/2018 19:01
N17003,39.56678,-92.11564,4/1/2018 0:01
N17003,39.56681,-92.116,4/1/2018 5:01
N17003,39.5685,-92.11602,4/1/2018 10:01
N17003,39.57014,-92.11834,4/1/2018 15:01
N17003,39.56648,-92.1114,4/1/2018 20:01
N17003,39.56555,-92.11174,4/2/2018 1:01
N17003,39.56573,-92.11159,4/2/2018 6:01
N17003,39.5675,-92.10959,4/2/2018 11:02
N17003,39.56612,-92.10887,4/2/2018 16:01
N17003,39.56584,-92.11254,4/2/2018 21:02
N17003,39.56456,-92.11341,4/3/2018 2:01
N17003,39.56859,-92.11444,4/3/2018 7:01
N17003,39.56816,-92.11628,4/3/2018 12:02
N17003,39.56866,-92.11628,4/3/2018 17:01
N17003,39.56677,-92.11207,4/3/2018 22:01
N17003,39.56684,-92.11334,4/4/2018 3:02
N17003,39.56926,-92.11305,4/4/2018 8:01
N17003,39.56954,-92.11573,4/4/2018 13:01
N17003,39.5673,-92.11573,4/4/2018 18:01
N17003,39.56583,-92.11493,4/4/2018 23:01
N17003,39.56581,-92.11495,4/5/2018 4:01
N17003,39.56843,-92.11461,4/5/2018 9:01
N17003,39.56928,-92.11783,4/5/2018 14:01
N17003,39.5657,-92.11521,4/5/2018 19:02
N17003,39.56541,-92.11531,4/6/2018 0:01
N17003,39.56571,-92.11461,4/6/2018 5:01
N17003,39.56889,-92.11575,4/6/2018 10:01
N17003,39.57252,-92.11858,4/6/2018 15:01
N17003,39.56704,-92.11557,4/6/2018 20:01
N17003,39.56703,-92.1118,4/7/2018 1:01
N17003,39.56777,-92.11653,4/7/2018 6:01
N17003,39.56871,-92.11694,4/7/2018 11:01
N17003,39.56883,-92.11489,4/7/2018 16:01
N17003,39.56615,-92.11511,4/7/2018 21:01
N17003,39.56633,-92.11505,4/8/2018 2:01
N17003,39.56842,-92.11447,4/8/2018 7:01
N17003,39.57031,-92.11537,4/8/2018 12:02
N17003,39.56864,-92.11499,4/8/2018 17:01
N17003,39.56589,-92.11123,4/8/2018 22:01
N17003,39.56549,-92.11091,4/9/2018 3:01
N17003,39.56713,-92.11043,4/9/2018 8:01
N17003,39.56733,-92.10951,4/9/2018 13:02
N17003,39.56594,-92.11045,4/9/2018 18:01
N17003,39.56553,-92.11022,4/9/2018 23:01
N17003,39.56113,-92.11192,4/10/2018 4:01
N17003,39.55645,-92.11728,4/10/2018 9:02
N17003,39.55688,-92.11721,4/10/2018 14:01
N17003,39.56016,-92.10869,4/10/2018 19:01
N17003,39.56139,-92.10927,4/11/2018 0:01
N17003,39.56062,-92.10906,4/11/2018 5:01
N17003,39.55768,-92.10412,4/11/2018 10:01
N17003,39.55775,-92.10375,4/11/2018 15:01
N17003,39.56053,-92.1086,4/11/2018 20:01
N17003,39.56047,-92.10916,4/12/2018 1:01
N17003,39.56048,-92.10214,4/12/2018 6:01
N17003,39.55843,-92.10172,4/12/2018 11:01
N17003,39.55954,-92.10088,4/12/2018 16:01
N17003,39.56119,-92.1086,4/12/2018 21:01
N17003,39.56243,-92.11325,4/13/2018 2:01
N17003,39.56888,-92.11605,4/13/2018 7:01
N17003,39.56959,-92.11606,4/13/2018 12:01
N17003,39.56946,-92.11457,4/13/2018 17:01
N17003,39.56664,-92.11545,4/13/2018 22:01
N17003,39.56843,-92.11325,4/14/2018 3:01
N17003,39.56971,-92.11558,4/14/2018 8:01
N17003,39.57033,-92.11608,4/14/2018 13:01
N17003,39.56866,-92.11506,4/14/2018 18:01
N17003,39.56586,-92.1144,4/14/2018 23:01
N17003,39.56809,-92.11465,4/15/2018 4:01
N17003,39.5689,-92.11441,4/15/2018 9:01
N17003,39.56953,-92.11572,4/15/2018 14:01
N17003,39.56719,-92.11718,4/15/2018 19:02
N17003,39.57175,-92.11886,4/16/2018 0:02
N17003,39.5708,-92.11885,4/16/2018 5:01
N17003,39.5713,-92.12046,4/16/2018 10:01
N17003,39.57242,-92.12001,4/16/2018 15:01
N17003,39.5708,-92.12021,4/16/2018 20:01
N17003,39.57061,-92.12039,4/17/2018 1:01
N17003,39.57047,-92.12042,4/17/2018 6:01
N17003,39.56945,-92.11792,4/17/2018 11:01
N17003,39.5687,-92.11553,4/17/2018 16:01
N17003,39.57048,-92.11981,4/17/2018 21:01
N17003,39.57023,-92.1202,4/18/2018 2:01
N17003,39.56859,-92.11684,4/18/2018 7:01
N17003,39.56859,-92.1152,4/18/2018 12:01
N17003,39.5687,-92.11543,4/18/2018 17:02
N17003,39.56805,-92.11499,4/18/2018 22:01
N17003,39.56686,-92.11507,4/19/2018 3:01
N17003,39.56749,-92.11665,4/19/2018 8:01
N17003,39.56776,-92.11609,4/19/2018 13:02
N17003,39.5675,-92.11526,4/19/2018 18:02
N17003,39.56645,-92.11544,4/19/2018 23:01
N17003,39.56736,-92.11659,4/20/2018 4:01
N17003,39.56819,-92.11518,4/20/2018 9:01
N17003,39.5683,-92.11438,4/20/2018 14:01
N17003,39.5675,-92.11511,4/20/2018 19:02
N17003,39.56672,-92.11318,4/21/2018 0:01
N17003,39.5673,-92.11291,4/21/2018 5:01
N17003,39.56862,-92.11339,4/21/2018 10:02
N17003,39.56871,-92.11449,4/21/2018 15:01
N17003,39.56687,-92.11486,4/21/2018 20:01
N17003,39.56731,-92.11495,4/22/2018 1:01
N17003,39.56844,-92.11319,4/22/2018 6:01
N17003,39.56856,-92.11442,4/22/2018 11:01
N17003,39.56837,-92.1156,4/22/2018 16:01
N17003,39.56761,-92.1156,4/22/2018 21:01
N17003,39.56735,-92.11526,4/23/2018 2:01
N17003,39.56772,-92.11571,4/23/2018 7:02
N17003,39.56982,-92.11621,4/23/2018 12:01
N17003,39.56996,-92.11692,4/23/2018 17:02
N17003,39.56681,-92.11839,4/23/2018 22:01
N17003,39.5669,-92.11876,4/24/2018 3:01
N17003,39.56786,-92.11797,4/24/2018 8:01
N17003,39.57032,-92.118,4/24/2018 13:01
N17003,39.56959,-92.11751,4/24/2018 18:02
N17003,39.57259,-92.11968,4/24/2018 23:01
N17003,39.57259,-92.12014,4/25/2018 4:02
N17003,39.57201,-92.1202,4/25/2018 9:01
N17003,39.57188,-92.11945,4/25/2018 14:01
N17003,39.56959,-92.12107,4/25/2018 19:02
N17003,39.56969,-92.12351,4/26/2018 0:01
N17003,39.56909,-92.12384,4/26/2018 5:01
N17003,39.57156,-92.118,4/26/2018 10:01
N17003,39.5717,-92.11773,4/26/2018 15:01
N17003,39.57158,-92.11629,4/26/2018 20:01
N17003,39.57144,-92.11634,4/27/2018 1:02
N17003,39.57136,-92.11627,4/27/2018 6:01
N17003,39.57036,-92.11669,4/27/2018 11:01
N17003,39.5708,-92.11643,4/27/2018 16:01
N17003,39.5716,-92.11589,4/27/2018 21:02
N17003,39.57144,-92.11614,4/28/2018 2:02
N17003,39.57175,-92.11709,4/28/2018 7:01
N17003,39.57148,-92.11781,4/28/2018 12:01
N17003,39.57049,-92.11753,4/28/2018 17:01
N17003,39.56803,-92.11804,4/28/2018 22:01
N17003,39.568,-92.11793,4/29/2018 3:01
N17003,39.5686,-92.11695,4/29/2018 8:01
N17003,39.56835,-92.11693,4/29/2018 13:01
N17003,39.56859,-92.11751,4/29/2018 18:01
N17003,39.56559,-92.11262,4/29/2018 23:01
N17003,39.56593,-92.11232,4/30/2018 4:01
N17003,39.57133,-92.11758,4/30/2018 9:01
N17003,39.57207,-92.11811,4/30/2018 14:02
N17003,39.57191,-92.11779,4/30/2018 19:01
N17003,39.57143,-92.1161,5/1/2018 0:01
N17003,39.57165,-92.11617,5/1/2018 5:01
N17003,39.57177,-92.11741,5/1/2018 10:01
N17003,39.57173,-92.11792,5/1/2018 15:01
N17003,39.57299,-92.11985,5/1/2018 20:01
N17003,39.5735,-92.1203,5/2/2018 1:01
N17003,39.57273,-92.12086,5/2/2018 6:02
N17003,39.57297,-92.12007,5/2/2018 11:01
N17003,39.57307,-92.11968,5/2/2018 16:01
N17003,39.57316,-92.12048,5/2/2018 21:01
N17003,39.57312,-92.12025,5/3/2018 2:01
N17003,39.57352,-92.11999,5/3/2018 7:01
N17003,39.57314,-92.11972,5/3/2018 12:01
N17003,39.57112,-92.11791,5/3/2018 17:01
N17003,39.57319,-92.11955,5/3/2018 22:01
N17003,39.57328,-92.11993,5/4/2018 3:01
N17003,39.57239,-92.11878,5/4/2018 8:01
N17003,39.57265,-92.11848,5/4/2018 13:01
N17003,39.5689,-92.11678,5/4/2018 18:01
N17003,39.56754,-92.11646,5/4/2018 23:01
N17003,39.56746,-92.1166,5/5/2018 4:01
N17003,39.56835,-92.11646,5/5/2018 9:01
N17003,39.56885,-92.11785,5/5/2018 14:01
N17003,39.57125,-92.11657,5/5/2018 19:01
